paralog1	paralog2	avg_log_V1	avg_log_V2	avg_log_S1	avg_log_S2
PTETEGNP09360	PTETEGNP13523	0.478296249422721	1.54682540237512	1.02380126212717	0.706502967624869
PTETEGNP09366	PTETEGNP13517	0.159166743900344	0.148254001415461	0.492640739974786	0.133728221574381
PTETEGNP09374	PTETEGNP13503	1.09385909967347	0.351018888040519	1.69685285963332	1.11529187630324
PTETEGNP09388	PTETEGNP13488	1.33650056881573	1.52982521638782	3.57467704165547	1.66860239286015
PTETEGNP09396	PTETEGNP13483	0.940774479216878	0.274881634805424	0.732033534646484	0.47630774411493
PTETEGNP09425	PTETEGNP13455	0.543208420526034	1.34820814475439	1.41045879653276	1.76029360003426
PTETEGNP09428	PTETEGNP13449	0.795718598862946	0.466902840160147	0.783069669987395	1.52489132240063
PTETEGNP09484	PTETEGNP13061	0.221926633119337	1.37481250743866	0.708272651046358	1.27266860345814
PTETEGNP09498	PTETEGNP13076	0.383939199585976	1.23680533939067	1.49131512702346	2.04504087937344
PTETEGNP09518	PTETEGNP13103	0.572366497850194	0.340293494770134	0.856645341899271	0.941310392840466
PTETEGNP09526	PTETEGNP13113	0.740232861909051	0.219302509010791	0.681425560650488	0.432358934489485
PTETEGNP09655	PTETEGNP26731	0.991314768828431	1.62758597985417	2.11321502262753	1.72916495913781
PTETEGNP09685	PTETEGNP26770	2.12703661960002	0.552859280344645	2.18850852602411	1.3371829538466
PTETEGNP09885	PTETEGNP11246	0.882250879190833	0.407299276971548	1.31780635981545	1.35568949404238
PTETEGNP09922	PTETEGNP11278	0.364960380331028	0.485898900965083	0.209181025265014	0.726702208166711
PTETEGNP09938	PTETEGNP11298	0.920590509523742	0.331252869988474	0.998954152322058	0.774253341532187
PTETEGNP09949	PTETEGNP11308	1.38818744074227	1.41004970158287	0.905669488660636	0.267264764550267
PTETEGNP10094	PTETEGNP14135	1.84633010876613	0.261123851601071	1.97494418413913	0.919751086628286
PTETEGNP10270	PTETEGNP14619	0.239312772115785	0.696598604804842	1.90590797682076	2.12303170454666
PTETEGNP10295	PTETEGNP14648	1.63101140166831	3.36918159016927	2.22519757795789	2.42421556606817
PTETEGNP10594	PTETEGNP18435	0.235881255665172	1.77925200014722	0.639868571724879	1.64339234411689
PTETEGNP10603	PTETEGNP18444	0.491285170057271	1.20731159306542	0.905303358701374	0.939719667726979
PTETEGNP10610	PTETEGNP18449	0.572356580594672	1.15614860494618	1.18372926011278	1.12887071312758
PTETEGNP10649	PTETEGNP18492	1.74328912848763	0.53678306437361	1.45991075746842	1.25708030551975
PTETEGNP10671	PTETEGNP18515	0.429730514045097	0.137472649008985	0.622423161280691	0.647500870013723
PTETEGNP10718	PTETEGNP18555	0.238688219106662	0.149762858164126	0.160957486647032	0.414618651801791
PTETEGNP10752	PTETEGNP18583	0.80656076001575	0.192241006154803	0.911217186091911	0.565873572276303
PTETEGNP10784	PTETEGNP18611	1.78806103158262	0.631091052466804	1.49432217150874	1.31646673878955
PTETEGNP10797	PTETEGNP18621	0.233400790572018	0.0953101798043249	0.289401320661607	0.331563564849945
PTETEGNP10804	PTETEGNP18626	0.173823995893211	0.177717893250089	0.641217192586184	0.318506553750487
PTETEGNP10825	PTETEGNP18644	1.5035757121458	0.295094642674723	0.886726861171093	0.870659696793975
PTETEGNP10843	PTETEGNP18659	0.746627856379144	0.0953101798043249	1.16178330036289	0.743800395961218
PTETEGNP10987	PTETEGNP28220	0.646471251037577	0.249394970334395	1.23847362190761	1.05555474248175
PTETEGNP11013	PTETEGNP28190	0.165847636825621	0.397901498867128	0.155726642536895	1.09625136935752
PTETEGNP11155	PTETEGNP12766	1.13024537226548	1.44636618665549	1.11805125933652	2.91376624236287
PTETEGNP11164	PTETEGNP12774	0.0953101798043249	0.434769674572037	0.492279111486577	0.611111771966928
PTETEGNP11732	PTETEGNP16639	0.26740417064863	0.151992856132384	0.422751531157297	0.474517410813445
PTETEGNP11746	PTETEGNP16615	0.68946254884787	0.204484253954263	4.08118108264783	2.74704833957542
PTETEGNP11751	PTETEGNP16611	0.973282249111097	0.278056955357232	0.695434487029651	0.631896267866841
PTETEGNP11825	PTETEGNP16523	0.0953101798043249	0.368227623837066	0.174722522337934	0.200286056244118
PTETEGNP11989	PTETEGNP38076	0.446413818922556	1.38503882113601	1.10312397504679	1.60067155983374
PTETEGNP12003	PTETEGNP38059	1.05143065078059	2.24792697391475	0.459869058541943	2.35612180550434
PTETEGNP12027	PTETEGNP38034	0.20538478642025	1.06291949117693	0.841300278504664	1.8167433127866
PTETEGNP12041	PTETEGNP38014	3.02679923385635	0.412014640498745	3.284283856394	1.29957264619342
PTETEGNP12056	PTETEGNP37997	0.587425853581953	0.0953101798043249	0.797462238339977	0.716763055310159
PTETEGNP12059	PTETEGNP37993	0.22433948445632	0.0953101798043249	0.202141578874311	0.272541697342662
PTETEGNP12061	PTETEGNP37988	0.289033877801125	0.748011568274385	1.122125342522	1.25366057146479
PTETEGNP12063	PTETEGNP37987	2.10124750152094	1.17699321354505	2.51419301271579	3.14171935905618
PTETEGNP12116	PTETEGNP34909	0.264990436934383	0.802886267679709	0.834942685556684	1.18148953736873
PTETEGNP12120	PTETEGNP34915	0.853998730091688	0.277854085792741	1.19299688539137	0.830751002883901
PTETEGNP12174	PTETEGNP34957	1.41257499731277	0.186121214697178	1.17813200180601	0.626187792405998
PTETEGNP12212	PTETEGNP27435	0.216717151612277	1.56130812888197	0.560867949805057	1.44318767257194
PTETEGNP12214	PTETEGNP27437	0.232910336846438	0.23507261637693	0.155175105851986	0.333477703331648
PTETEGNP12281	PTETEGNP27510	0.348742431870939	0.33360824369097	0.868044008576737	0.413511735113166
PTETEGNP12287	PTETEGNP27516	0.900208367463874	0.131466723125501	0.17073426897793	0.260865263946623
PTETEGNP12296	PTETEGNP27525	2.06712339352593	0.202763789233692	2.15322862143728	0.71181250039963
PTETEGNP12303	PTETEGNP27529	0.539646598900833	0.899290603313807	0.516801156470466	1.87585507482556
PTETEGNP12321	PTETEGNP27554	0.504484294332375	0.785302007461001	1.73057231410529	1.08740137899998
PTETEGNP12322	PTETEGNP27555	0.299105084657886	1.29036990464972	1.11373732718934	1.49620026818826
PTETEGNP12341	PTETEGNP27572	2.12249993316678	1.22834503547707	2.61148851541155	3.49005672526866
PTETEGNP12361	PTETEGNP27613	0.440504041783921	0.660089812079287	0.956069816594077	0.664889411080504
PTETEGNP12364	PTETEGNP27609	1.09477119041321	0.359505442181279	0.626963181759145	0.731509138572041
PTETEGNP12370	PTETEGNP27617	0.407781068862533	0.984357422227936	2.94776893559449	2.01483277169648
PTETEGNP12454	PTETEGNP27686	1.78023929248852	0.533262476950909	2.2951503741743	1.73446544733656
PTETEGNP12459	PTETEGNP27691	0.213179160522992	0.449057284822336	0.547057981326304	0.417224479408671
PTETEGNP12496	PTETEGNP27735	1.32141564317603	0.252965519925333	0.795498085615878	0.479762626897419
PTETEGNP12513	PTETEGNP27755	1.24940328901474	0.683677122051878	2.78099824147475	3.30852601191522
PTETEGNP12515	PTETEGNP27757	2.64757271829644	1.42747117029676	2.9955876201314	4.06303441172975
PTETEGNP12620	PTETEGNP14278	0.150302900079051	0.0953101798043249	0.557725123768625	0.810382476039886
PTETEGNP12653	PTETEGNP14305	1.01764566332403	2.76264177725407	3.20375536274711	3.86405546930968
PTETEGNP12598	PTETEGNP29266	2.9210462668518	1.20819458666825	5.18492058676823	4.15881314142457
PTETEGNP12812	PTETEGNP36636	0.682487841772884	1.50130915609813	3.2876400313787	1.78654596510572
PTETEGNP12841	PTETEGNP36648	0.339156140557497	0.63846033009677	1.61354173998272	1.1831637826813
PTETEGNP12968	PTETEGNP33231	0.446079184992533	3.84784253772952	1.00190272523488	2.80471407469867
PTETEGNP13016	PTETEGNP33283	0.942364051656638	0.370591714964939	1.32691877248025	1.04918473601518
PTETEGNP13024	PTETEGNP33291	0.323140929546166	0.301943126130821	0.382810988062717	0.662682207184833
PTETEGNP13028	PTETEGNP33295	0.707607663591528	0.827284545851956	1.06373272098751	2.3589105050156
PTETEGNP13217	PTETEGNP13562	1.68846433266104	2.65708939374179	0.989832804363372	3.32012704270882
PTETEGNP13220	PTETEGNP13565	0.165878332638599	2.16254482994806	1.02750591691662	2.1349049190627
PTETEGNP13223	PTETEGNP13566	1.1941491750027	1.16243582750191	0.693788734901876	1.29968956286224
PTETEGNP13295	PTETEGNP13624	2.16109669244226	0.761247146321359	2.43989953065929	1.69158465813301
PTETEGNP13332	PTETEGNP24680	0.68637742161384	0.270790152896176	0.900194464056904	0.71103524080944
PTETEGNP13336	PTETEGNP24673	0.563353173210939	0.54818584597749	0.470686033032516	0.855059057084225
PTETEGNP13353	PTETEGNP24657	0.41059809379541	0.208075231628528	0.348805139081934	0.486124502839533
PTETEGNP13402	PTETEGNP24612	0.884751724182795	1.26681747891902	0.332060222865886	1.28883822429274
PTETEGNP13679	PTETEGNP29510	0.73671234934859	0.246123485253968	1.29764336434149	1.26725425028091
PTETEGNP13703	PTETEGNP29481	0.199841713175608	0.78013470075358	1.20932088367295	0.851971560986571
PTETEGNP14033	PTETEGNP14832	0.0953101798043249	0.0953101798043249	1.89154156581585	0.855413787339174
PTETEGNP14035	PTETEGNP14834	1.10334782669358	0.219100513983079	0.890361296852814	0.50806907927496
PTETEGNP14071	PTETEGNP14869	0.290306849779647	0.633691597844168	0.606485389983482	0.67742764999087
PTETEGNP14078	PTETEGNP14872	1.3324362809823	3.00262519275684	1.51161604281565	1.68478745864987
PTETEGNP13764	PTETEGNP27340	0.904635393695506	0.319146105542318	0.968597271935289	0.808602722317751
PTETEGNP13785	PTETEGNP27317	0.598928007974917	1.2963518571342	1.32882498558412	1.44784189645579
PTETEGNP13805	PTETEGNP27300	0.443585692405043	0.978710965090982	4.56350394879001	4.74609548446377
PTETEGNP13846	PTETEGNP27260	0.680626322925916	0.321545946552211	0.580152959201724	0.627277282424157
PTETEGNP13868	PTETEGNP27239	0.274718908908767	0.774922814058199	1.82722906451732	1.10634521962429
PTETEGNP13911	PTETEGNP27201	0.693252708979165	1.8451919000839	1.47102268556444	1.38169841295122
PTETEGNP13942	PTETEGNP27163	0.56760831072337	0.188423957207058	0.848952885052803	0.6026306369462
PTETEGNP13979	PTETEGNP27123	0.955504788548217	0.893740170250958	1.40612784837959	0.528048441175887
PTETEGNP13991	PTETEGNP27119	0.756237777371618	0.535165797938453	0.645766075694794	0.856931229036307
PTETEGNP14009	PTETEGNP27106	0.682399154048697	0.285053245945294	0.564977711756247	0.533253970444039
PTETEGNP14013	PTETEGNP27102	0.938115783076315	0.364152951844642	0.0953101798043249	0.24721296124638
PTETEGNP14170	PTETEGNP19439	0.332868571872195	0.429532291074421	0.715023307867775	0.431262033994058
PTETEGNP14217	PTETEGNP19382	0.545005486076956	1.08302892977819	2.95959266761465	1.79853948306953
PTETEGNP14249	PTETEGNP19356	1.33163107879279	0.203883338524607	1.57169671954247	0.686169133318031
PTETEGNP14262	PTETEGNP19347	0.283776226598026	1.46892939540955	0.741424037454209	1.5241653063725
PTETEGNP14488	PTETEGNP29210	0.454317318659782	0.88291773559436	1.86549347935877	1.8724387282113
PTETEGNP14517	PTETEGNP26497	0.219090948003053	1.09583565142756	0.523843304500117	0.884738679952156
PTETEGNP14523	PTETEGNP26502	0.335618325936959	0.869476670015068	0.844011365709011	1.07394977257019
PTETEGNP14531	PTETEGNP26508	1.75680736586108	0.280963529881569	2.59367113624548	1.06466345523256
PTETEGNP14770	PTETEGNP33132	1.63979816504948	2.49452528584572	5.90873960523328	4.67945205517527
PTETEGNP14926	PTETEGNP25890	0.17959393308945	0.702599227221768	3.14533584663507	4.08809403580226
PTETEGNP14967	PTETEGNP25862	0.202971975892615	0.705234444970117	0.327028043033781	0.455276963850434
PTETEGNP15001	PTETEGNP25836	0.806843074602168	0.866844390887699	1.60612125175245	3.28811172021619
PTETEGNP15027	PTETEGNP25812	0.511531553860482	0.467981872414791	0.4555678635665	0.907335143519645
PTETEGNP15049	PTETEGNP25799	0.771259709117989	0.717976873132217	1.57169288332901	0.759877813317782
PTETEGNP15066	PTETEGNP25786	0.557850019685942	0.445714563704146	1.17202353281431	0.449132548484042
PTETEGNP15069	PTETEGNP25784	0.628849056323952	0.231188535590438	1.09903026777955	0.89330632075207
PTETEGNP15097	PTETEGNP25753	0.171795741699779	0.173924312920245	0.460438490926423	0.241291804428068
PTETEGNP15192	PTETEGNP25663	0.409257467815173	0.878796529257399	0.954501342566949	0.983278205196102
PTETEGNP15195	PTETEGNP25660	0.644129276255943	0.37716811700038	0.277949851273463	0.408468110922792
PTETEGNP15215	PTETEGNP25645	0.403121339887244	1.5357516977307	1.43592909269887	1.87387459868036
PTETEGNP15315	PTETEGNP20956	0.152157880788604	0.399793296502683	1.97371383877869	2.30030434143474
PTETEGNP15331	PTETEGNP20980	1.2202813533615	0.198919397555848	0.975874684589087	0.45367151211538
PTETEGNP15416	PTETEGNP23763	0.316422320439414	0.200737077419028	0.336607914658212	0.490855089531705
PTETEGNP15542	PTETEGNP33507	0.672002381778153	0.19162840333675	2.52299729858461	2.07030278716833
PTETEGNP15567	PTETEGNP33484	0.164573050709029	0.919798178158046	0.464421779451191	1.06609219584191
PTETEGNP15576	PTETEGNP33475	0.422993754791939	0.666077727989861	0.790019646643759	0.652126527357639
PTETEGNP15658	PTETEGNP33413	2.82441435038769	0.876173033032956	3.08158317103367	1.99378370831257
PTETEGNP15682	PTETEGNP33396	0.540957535406395	0.171613900381422	4.01431169436887	3.45601624605525
PTETEGNP15714	PTETEGNP33362	0.0953101798043249	0.149335671808765	0.53982169412981	0.407390532860402
PTETEGNP15722	PTETEGNP33354	0.437345152887736	0.417980208105903	0.572176904864224	1.00859086808831
PTETEGNP15723	PTETEGNP33353	0.565435881006951	0.57510186295454	0.37387876058129	0.856100695769967
PTETEGNP16158	PTETEGNP17286	1.63115506027756	0.496179389412224	2.36970374902018	1.72841571154053
PTETEGNP16165	PTETEGNP17293	0.880563662802594	0.39325793413107	0.420199105123022	0.48939477894511
PTETEGNP16177	PTETEGNP17302	0.908245142983344	0.996366433876415	2.12520631631175	1.11559550553943
PTETEGNP16203	PTETEGNP17325	0.388912155602869	3.19359424430939	1.42378225914083	3.01927917342989
PTETEGNP16212	PTETEGNP17342	0.338418845420753	2.83541906787033	1.08591456840007	2.98978960482662
PTETEGNP16214	PTETEGNP17346	0.435170983102464	0.81949632925604	0.741940254847893	0.511128132651007
PTETEGNP16225	PTETEGNP17354	0.12199554957869	0.126067640089338	0.35334651403566	0.156090379284717
PTETEGNP16237	PTETEGNP17364	0.149232668518631	0.149232668518631	0.401366603297665	0.198088416382719
PTETEGNP16242	PTETEGNP17371	0.419761551477187	0.117103134588034	3.77039201098264	4.91783863140468
PTETEGNP16262	PTETEGNP17395	0.740655896094425	0.518141931515969	1.10638071134055	1.90661809648003
PTETEGNP16308	PTETEGNP17430	1.6949037187633	0.712682825105457	2.1727943848988	0.327497170442684
PTETEGNP16339	PTETEGNP17460	0.756378591794583	1.98693288723976	3.47009322474854	2.34926720626099
PTETEGNP16363	PTETEGNP17492	3.03513199554778	0.709260768599894	3.01040219744766	3.15427455703809
PTETEGNP16371	PTETEGNP17499	0.276901574735475	1.95778267881681	0.60815045029632	1.57432902860822
PTETEGNP16373	PTETEGNP17500	0.594001869948782	2.51740705535804	1.40886973427032	2.56004314251074
PTETEGNP16378	PTETEGNP17505	3.11210340534626	1.44068778889263	2.72452401280425	0.535131700458131
PTETEGNP16387	PTETEGNP17518	3.35375940550146	1.24168658780863	3.5911169918007	3.49202473541184
PTETEGNP16461	PTETEGNP17590	0.0953101798043249	0.97545873303189	0.443980801225923	1.30322194953426
PTETEGNP16483	PTETEGNP17613	0.927003650016782	0.308837730029472	0.748201532575278	0.715685807706188
PTETEGNP16493	PTETEGNP17626	0.19530879439281	0.179103210806674	1.49676476805409	0.576143776328583
PTETEGNP16742	PTETEGNP21550	0.128233458469607	0.0953101798043249	0.281365882874744	0.492211051698037
PTETEGNP16755	PTETEGNP21565	0.347047544460414	0.772903177222675	0.780992534757927	0.747648878848369
PTETEGNP16770	PTETEGNP21580	1.99148205269714	0.359159600102097	2.44452585744992	2.11761868978895
PTETEGNP16790	PTETEGNP21596	0.744958235899998	3.20205599146915	1.96643597100336	3.81250026998735
PTETEGNP16820	PTETEGNP21631	0.0953101798043249	0.526212028389451	0.466764497344508	0.701609254525895
PTETEGNP16691	PTETEGNP37278	1.28763316885071	0.296580646828847	1.64485452418842	0.857400533169223
PTETEGNP16968	PTETEGNP22956	0.915850736062616	0.51724208569381	1.10208082355508	1.28072953056731
PTETEGNP16973	PTETEGNP22952	1.50742156926497	0.264586216209075	2.00568497265734	0.930451601312944
PTETEGNP16982	PTETEGNP22939	0.351887535072538	1.04378754205626	0.648388600712891	0.875210907191015
PTETEGNP16994	PTETEGNP22933	0.247997053853259	0.434779440334646	0.605369683674167	0.429422958221134
PTETEGNP17018	PTETEGNP22914	0.857976094888433	0.660296122596334	1.0857310783401	1.53788404913192
PTETEGNP17038	PTETEGNP22897	0.495616228843482	1.07693630106879	2.18039531811723	1.70377151846186
PTETEGNP17151	PTETEGNP22789	0.307699329800958	0.278032101541464	0.41021767662484	1.68936086277695
PTETEGNP17155	PTETEGNP22785	0.404886008230929	0.328118019723458	2.26992253776592	0.375727495425404
PTETEGNP17165	PTETEGNP22774	0.561809753361195	0.21032909110534	0.468733047459257	0.466103900022417
PTETEGNP17714	PTETEGNP38279	1.30942534733306	0.828599118605706	2.66078574443042	0.715237559066453
PTETEGNP17725	PTETEGNP38289	0.713620515533921	0.727753711461588	1.23812070053823	0.250214441318736
PTETEGNP17799	PTETEGNP38213	0.584554502171992	0.596987895852636	0.796773087595655	2.07884480176043
PTETEGNP17822	PTETEGNP38197	0.438496757613278	0.356938819588598	0.627391304037686	1.08594916616244
PTETEGNP18080	PTETEGNP31597	3.38540787386841	1.83748691541373	4.37573859935659	4.38692761242799
PTETEGNP18092	PTETEGNP31605	0.80222837149138	0.620465587157919	1.08465416791644	1.83697553872962
PTETEGNP18212	PTETEGNP31699	0.242659602914289	1.15064401148115	0.634482370365602	1.2631428700308
PTETEGNP18252	PTETEGNP31730	0.308217084128501	2.1159334152798	1.23258368399873	2.50081992506673
PTETEGNP18266	PTETEGNP31743	0.768522901213298	1.10537046906326	3.67970474594649	1.20973448950826
PTETEGNP18315	PTETEGNP31788	0.369312075671102	2.59978757698551	1.08122127028053	2.71627103951352
PTETEGNP18330	PTETEGNP31799	0.490898724196888	0.18703806071684	0.789321459960057	1.34871402838691
PTETEGNP18800	PTETEGNP38692	1.19975355701477	0.521224658652783	1.92705016204038	2.0616571477232
PTETEGNP18826	PTETEGNP38725	0.748955030400414	1.13089883229235	1.18975213621033	0.83822714164964
PTETEGNP18860	PTETEGNP38765	0.14041982501753	0.408260319776475	0.456179076741465	0.633960974011995
PTETEGNP18900	PTETEGNP38817	1.79765622609717	1.12445617568822	2.20076913042697	2.82935639419886
PTETEGNP18941	PTETEGNP38857	1.01575873099516	0.959501347463409	1.27443667448328	2.87769262057283
PTETEGNP18951	PTETEGNP38868	0.148192396840225	0.113271973704439	0.139881814583114	0.35055923130452
PTETEGNP18961	PTETEGNP38881	0.465033981212265	1.66032467536341	0.749064443541856	1.1749764683869
PTETEGNP18997	PTETEGNP38917	0.422882636976674	0.145065476010595	0.386606904681377	0.299794653279499
PTETEGNP18998	PTETEGNP38919	2.63819442605311	0.133979048731214	2.37663083739436	0.722069349368706
PTETEGNP19021	PTETEGNP38945	0.797592549060422	1.41514736690932	1.80332510725372	1.56756830808595
PTETEGNP19042	PTETEGNP38971	0.602402480993843	0.355044963320758	0.540187906914454	0.756916464691784
PTETEGNP19053	PTETEGNP38982	0.29540939864452	0.0953101798043249	0.361828105637923	0.278457443320116
PTETEGNP19054	PTETEGNP38983	1.13568887059153	0.0953101798043249	1.49831348750962	0.555496263474881
PTETEGNP19071	PTETEGNP39007	0.928708768930134	0.555494416975952	0.551156273574306	1.90937371983629
PTETEGNP19096	PTETEGNP39041	0.78445032615533	1.35560461934892	1.51407620536293	1.17317508652272
PTETEGNP19104	PTETEGNP39048	1.18345698017165	2.68663378749987	0.407693952411446	2.48288288677472
PTETEGNP19118	PTETEGNP39064	1.61279615972563	0.422587016414623	2.19446523671817	1.27065564216936
PTETEGNP19529	PTETEGNP31558	1.51927108434893	0.727532629478757	1.30441654279611	2.18341912674533
PTETEGNP19570	PTETEGNP31519	0.113079695547158	0.283361490728448	0.388271272201699	0.412312954057248
PTETEGNP19578	PTETEGNP31510	0.174857508327253	0.235520314418501	0.486037591034932	0.356853303276946
PTETEGNP19588	PTETEGNP31499	0.376511483485619	1.80675410633092	1.61230485017003	1.93715933821505
PTETEGNP19618	PTETEGNP31469	0.331604728871193	0.154700035068377	0.574377261988633	0.0953101798043249
PTETEGNP19680	PTETEGNP31415	0.613994841541516	1.33424659348118	1.31388801518825	1.21248130634838
PTETEGNP19688	PTETEGNP31409	0.983939204250008	2.02730521432596	3.23408056517958	2.98692437593332
PTETEGNP19692	PTETEGNP31406	0.560752973954423	0.337811170592045	1.26415543340212	1.54749236377782
PTETEGNP19741	PTETEGNP31360	0.809864586781968	0.234594633344396	0.491166478397651	0.541182631805444
PTETEGNP19774	PTETEGNP31327	1.45337108729322	0.522343642710223	0.824934244780281	1.01764253082259
PTETEGNP19779	PTETEGNP31323	0.343702056993125	0.700002489503135	0.620951780026846	0.65323353191907
PTETEGNP19903	PTETEGNP24768	0.189899663073292	1.87605670649316	0.712644773546915	1.81951201224503
PTETEGNP19908	PTETEGNP24771	0.598027429013742	2.50163876094472	1.53073184894976	2.73563605601971
PTETEGNP19909	PTETEGNP24772	1.10134475661732	0.535031617743415	1.79381637199784	3.53449157770923
PTETEGNP20029	PTETEGNP24880	1.13687840067912	0.986671701133353	1.74165457454342	0.420724544523664
PTETEGNP20031	PTETEGNP24883	0.137288078198787	0.942535057519222	0.312064580406961	0.557711705158767
PTETEGNP20037	PTETEGNP24888	0.912793917144497	0.988147589840993	1.41853137196506	0.78575255386209
PTETEGNP20048	PTETEGNP24900	0.726026035364721	0.648975865313473	0.500836733756578	0.949675498822551
PTETEGNP20056	PTETEGNP24908	0.398131169384143	0.577333559297157	0.785262979798643	0.464377785509956
PTETEGNP20132	PTETEGNP24978	2.15536837605306	0.646989477161804	1.78313219988277	1.30117801406386
PTETEGNP20202	PTETEGNP31011	0.464476648966515	2.09267736376878	1.41742725233697	2.69428298179108
PTETEGNP20213	PTETEGNP31000	0.255293229827067	0.688735543184447	0.737168098496344	0.79832119952833
PTETEGNP20316	PTETEGNP30910	0.875009672511184	0.316200058401182	0.879279648436605	0.784229944751231
PTETEGNP20345	PTETEGNP30884	0.537911201266869	1.20092663050934	1.10768974031279	1.01289742720929
PTETEGNP20371	PTETEGNP30863	0.288860100385766	0.569407855194866	0.517416578423669	0.538427466120139
PTETEGNP20373	PTETEGNP30860	0.249634199814721	1.73710199125884	1.52656598743339	2.50033571300973
PTETEGNP20425	PTETEGNP30819	0.21307352547243	0.114460315901786	3.2064202446827	3.339388279003
PTETEGNP20428	PTETEGNP30817	0.105634398332409	1.45690120635492	2.39358615442173	2.14097120417863
PTETEGNP20440	PTETEGNP30799	0.272972157371292	0.272972157371292	1.01749987484215	0.508976011951053
PTETEGNP20449	PTETEGNP30788	1.14444909136051	0.0953101798043249	0.72847388635529	0.227528325030029
PTETEGNP20482	PTETEGNP30763	0.257019776936804	0.205031615901969	0.848271959931398	0.162388448849056
PTETEGNP20497	PTETEGNP30749	0.766403629907238	0.367023811558496	2.17447647899247	0.172321099983815
PTETEGNP20545	PTETEGNP30710	0.812815093553097	0.168328648880815	0.599248295251069	0.409568767121501
PTETEGNP20552	PTETEGNP30703	1.13421655012686	0.13677383412594	1.32942292803836	0.534588117860706
PTETEGNP20561	PTETEGNP30691	3.94522152778675	0.556537829526916	5.5432429519127	3.26827006645186
PTETEGNP20571	PTETEGNP30684	0.564007004142723	2.28307505630473	1.0807638415215	1.97833491080131
PTETEGNP20585	PTETEGNP30671	0.214941958978099	0.916163485139797	0.53513213984929	0.94691136799016
PTETEGNP20587	PTETEGNP30670	0.537961411472664	1.04155618196762	0.947706167290341	0.929334745816142
PTETEGNP20594	PTETEGNP30660	0.217198141716956	0.199268248657964	0.231490993247343	0.407068601080989
PTETEGNP20663	PTETEGNP30611	1.73525044562738	0.379069033834175	2.14527931845663	1.08518848137863
PTETEGNP20670	PTETEGNP30604	0.483954869179371	0.176204347381726	0.50237208500696	0.362468116179555
PTETEGNP20761	PTETEGNP21246	0.275544276443664	0.200107397250781	0.279400482865836	0.420901100314504
PTETEGNP20763	PTETEGNP21244	0.509427061838232	2.98675810981138	1.73254089183022	3.23885970355287
PTETEGNP20789	PTETEGNP21222	0.353800662771749	0.343825160419876	0.794118733498251	0.350453646426203
PTETEGNP20822	PTETEGNP21176	0.522376376371629	0.874902818321455	2.98392769037167	2.62158604339073
PTETEGNP20895	PTETEGNP21099	0.695887673669352	0.839244352329807	2.38403440186508	1.44945838427399
PTETEGNP20909	PTETEGNP21090	0.395400271201613	1.05942933832343	0.851136531630686	1.08991853804393
PTETEGNP20917	PTETEGNP21083	0.848109840689577	0.939538376753306	1.33841959862031	0.584341491734497
PTETEGNP20919	PTETEGNP21079	0.337036086247464	0.823372886606391	1.0777193948138	1.11012227722655
PTETEGNP20926	PTETEGNP21072	2.57343013141765	0.768311352789558	2.2062455853074	2.70064133851039
PTETEGNP21380	PTETEGNP40222	0.693511308451882	1.33579094084052	1.96011029700043	1.99370901941811
PTETEGNP21418	PTETEGNP40182	0.501170446508908	1.58759862466379	2.23533859472534	1.90002365350832
PTETEGNP21720	PTETEGNP25941	1.90214556591112	0.379484012494105	4.35252034107421	3.55380401891903
PTETEGNP21729	PTETEGNP25953	2.63216488420592	0.364745509545163	2.81898784636346	1.74874517862314
PTETEGNP21732	PTETEGNP25955	0.23671359505324	0.220178134979066	0.235779710554663	0.537831758184084
PTETEGNP21741	PTETEGNP25961	1.40957952771217	1.39511206247555	1.11698541570552	2.22894643125728
PTETEGNP21753	PTETEGNP25971	0.263276420897627	0.474686060682114	0.503999532114919	0.380494903874179
PTETEGNP21761	PTETEGNP25978	1.59179657081049	0.705259619901613	2.15392889382539	1.88078300225079
PTETEGNP21769	PTETEGNP25985	0.451767162491799	1.89995249113718	1.52752972431927	1.97887798793642
PTETEGNP21793	PTETEGNP26016	0.607869502477764	0.443909425445216	0.508555095771625	0.835923887273126
PTETEGNP21810	PTETEGNP26034	1.80802902190186	0.267145382037861	2.14977909251832	1.33516178148898
PTETEGNP21841	PTETEGNP26061	0.960915738007563	0.417770104325709	0.781572939708693	0.721126404550182
PTETEGNP21842	PTETEGNP26062	1.15991736005144	0.549314150130295	1.71982906300646	2.19822771940224
PTETEGNP21847	PTETEGNP26068	0.473380499089457	0.148220482465862	4.01050417255023	2.97620020865744
PTETEGNP21853	PTETEGNP26073	0.288353634392359	0.719381682066057	0.765866247695999	0.980002308427785
PTETEGNP21917	PTETEGNP26126	0.80444466599568	0.124295833655651	0.88071464093675	0.517554431423648
PTETEGNP21974	PTETEGNP26176	0.382410394379117	0.564019386040088	0.914849046116547	0.571751646733062
PTETEGNP21995	PTETEGNP26196	0.264060629975722	2.26654037253745	1.19328949489131	3.48881607262527
PTETEGNP21997	PTETEGNP26200	2.32978394403678	2.08745038506053	3.15665539493658	1.38744277574094
PTETEGNP22020	PTETEGNP26219	0.371549082258655	0.472633111001423	0.719794673074671	0.331877145417597
PTETEGNP22029	PTETEGNP26227	0.298115477740032	1.08569599704863	4.83907894182862	5.89069124976498
PTETEGNP22035	PTETEGNP26234	0.361750074402533	0.656464161401051	0.915594345513257	0.879555808946651
