paralog1	paralog2	avg_log_V1	avg_log_V2	avg_log_T5_1	avg_log_T5_2
PTETEGNP01905	PTETEGNP05517	1.60203869963906	0.257409540393842	2.89449946369967	1.56420565048924
PTETEGNP01920	PTETEGNP05530	1.61502454609601	0.68019225401574	2.0009623705926	2.81533751954554
PTETEGNP01929	PTETEGNP05541	0.424177831091638	0.258254689226818	0.955471205900896	0.805580298669021
PTETEGNP01930	PTETEGNP05542	0.664342305774587	0.228171063186766	1.09184972361512	0.431954794034782
PTETEGNP01977	PTETEGNP05588	2.0810085583993	0.252258949061965	2.34416483246305	0.950307280679816
PTETEGNP02005	PTETEGNP05617	0.594280556356209	0.707337795972901	1.04005275357798	2.09271963023403
PTETEGNP02014	PTETEGNP05623	0.182325883760649	0.268063095385115	0.233186805597563	0.495695693115055
PTETEGNP02047	PTETEGNP05658	0.889804704878129	0.448180662363371	0.570725022427671	0.364838354913039
PTETEGNP02149	PTETEGNP40350	3.54925407663244	2.45422935424137	2.18426358188794	2.83360147261221
PTETEGNP02163	PTETEGNP40337	0.305782378902537	1.17647640608449	0.889402293528606	1.58723693606878
PTETEGNP02177	PTETEGNP40322	0.447675212729258	0.594566809298839	0.896075678215117	0.789494818980896
PTETEGNP02216	PTETEGNP40279	0.486586525811486	0.398123113234419	0.466703117880962	0.639957162051424
PTETEGNP02228	PTETEGNP40266	0.289409131656018	0.631790657824574	0.919117807035547	1.02112483180705
PTETEGNP02285	PTETEGNP11703	0.748947578946589	0.196774595141527	1.31911935041864	1.4602479855036
PTETEGNP02300	PTETEGNP11691	1.92447429038583	1.13954475693758	1.72228971968642	2.07559048217944
PTETEGNP02312	PTETEGNP11683	0.522775852980074	0.727904500265807	0.370612587133092	0.529033186823451
PTETEGNP02332	PTETEGNP11658	1.40035695354094	0.238050964059811	2.11094066564331	0.509137942505898
PTETEGNP02338	PTETEGNP11649	1.53351020500125	1.21862429003575	1.23225580968012	1.67198357869548
PTETEGNP02344	PTETEGNP11644	0.626402047383693	0.509820226179303	0.816342564197761	0.750664199604554
PTETEGNP02401	PTETEGNP11598	1.20937805173787	0.158494972258663	0.904318407556573	0.490064344035139
PTETEGNP02404	PTETEGNP11595	0.457887344167294	0.794280196802474	0.781081991205247	0.622501914617821
PTETEGNP02454	PTETEGNP29301	1.75547161831064	0.39342519709683	1.31933890100188	0.686677119323813
PTETEGNP02568	PTETEGNP29402	0.843559534362531	0.31910997221369	1.08488353057932	0.527194565088633
PTETEGNP02570	PTETEGNP29404	0.899853924995478	0.262280780787141	1.22284720716166	0.577811302746285
PTETEGNP02587	PTETEGNP29423	3.0902079664681	2.0942406100837	3.28280764257337	5.17607830235449
PTETEGNP02588	PTETEGNP29424	3.18756974182289	1.23567427958015	2.75859828514935	0.0953101798043249
PTETEGNP02711	PTETEGNP05404	0.385799100208969	0.530462984186295	0.45175087677839	0.184419241823007
PTETEGNP02759	PTETEGNP05461	2.26365389915313	0.172098944101565	1.85645461779624	0.213365622673558
PTETEGNP02816	PTETEGNP33540	0.0953101798043249	1.56043165752285	0.446952617836157	2.24892050669253
PTETEGNP02817	PTETEGNP33542	0.503127937245094	2.67844142015736	1.46852116478748	2.9789290330594
PTETEGNP02853	PTETEGNP33587	1.44485958792763	1.05252573541067	1.77234390017808	2.1212801944987
PTETEGNP02859	PTETEGNP33596	0.122645302382548	0.0953101798043249	0.167327686418808	0.0953101798043249
PTETEGNP02881	PTETEGNP33621	0.257033994154173	0.131805774223431	0.283635792859411	0.287523959195552
PTETEGNP02922	PTETEGNP33664	0.32132372742134	0.128067841487526	1.69534495359765	0.291047446494187
PTETEGNP02926	PTETEGNP33667	0.835101355614995	0.241000045771374	3.75001520708454	4.27098570534186
PTETEGNP02965	PTETEGNP33709	1.15311051022569	1.70120190022813	1.24480463873227	1.04179031694096
PTETEGNP02969	PTETEGNP33710	1.17671507281664	2.43009063704416	2.59041406419635	1.28830545667823
PTETEGNP02986	PTETEGNP33722	0.33498527248685	0.200378018910208	0.347124415031868	0.347124415031868
PTETEGNP03011	PTETEGNP33752	1.13093754474191	0.39726990559518	2.25094132187882	1.41242882736102
PTETEGNP03016	PTETEGNP33757	0.836870027030618	1.44548922329501	1.96080096684015	1.9820931908234
PTETEGNP03104	PTETEGNP33850	0.369683275647299	1.46227653500447	0.792555191807419	2.87206617445661
PTETEGNP03157	PTETEGNP33903	0.475970037635822	0.348327261319255	0.0953101798043249	0.0953101798043249
PTETEGNP03177	PTETEGNP33918	1.43924818841771	0.778459172284445	2.00967044664126	2.00824037215261
PTETEGNP03191	PTETEGNP33937	0.412888592452419	0.196671870129373	0.718332462233533	1.22735855816229
PTETEGNP03211	PTETEGNP33966	1.06951434901634	0.314529550723066	1.03232511890147	0.481649983605041
PTETEGNP03340	PTETEGNP11412	0.842238519437396	0.57290959332674	1.38857852749046	0.529850233358581
PTETEGNP03342	PTETEGNP11411	0.320840966084576	0.933267054560677	1.49404912292651	1.59907362459185
PTETEGNP03352	PTETEGNP11400	0.527017475157696	1.25794421821039	0.910661838178953	1.92977383328745
PTETEGNP03251	PTETEGNP37706	1.2820782696937	2.31506591131705	2.34926260299581	2.34898487269497
PTETEGNP03285	PTETEGNP37741	0.623102447253049	0.235373784012324	1.02213385362279	1.28822346160224
PTETEGNP03293	PTETEGNP37754	1.66923365758924	1.08073659975538	2.51379944758429	1.21537914055226
PTETEGNP03426	PTETEGNP37765	0.985999360250059	0.66185337847283	1.88889110300792	0.700731094722888
PTETEGNP03446	PTETEGNP37791	0.810865680318293	0.544944353793062	0.705408146689675	1.12488684553207
PTETEGNP03546	PTETEGNP37873	2.72036965735399	1.14875251354088	2.32406302334998	1.9620693237925
PTETEGNP03553	PTETEGNP37877	0.987295365216988	5.48120247552741	3.06312230477239	5.00688591792529
PTETEGNP03601	PTETEGNP35155	1.13194616087785	1.03222920591267	0.893154770344754	1.60663833189655
PTETEGNP03614	PTETEGNP35168	0.487097856760763	0.546690658182285	0.586297645405703	0.679622654468402
PTETEGNP03622	PTETEGNP35173	0.548791863558328	0.861460041534385	1.16398065653091	1.12111206000523
PTETEGNP03637	PTETEGNP35186	0.147770425353649	1.22065763027977	0.486862004267129	1.50388189830975
PTETEGNP03645	PTETEGNP35195	1.7957196417125	0.340411216761709	1.0263911606636	0.643774648255167
PTETEGNP03788	PTETEGNP04210	0.792311592828798	0.484337859590143	0.76231302207646	0.953430363361175
PTETEGNP03830	PTETEGNP04168	0.2535618822691	0.0953101798043249	0.444051037295335	0.0953101798043249
PTETEGNP03867	PTETEGNP04130	0.191344103019369	2.03130088535149	0.576309101798542	2.21380507903088
PTETEGNP03971	PTETEGNP05716	0.250713218767912	0.379123851200813	0.218646104799568	0.703181770311707
PTETEGNP04032	PTETEGNP05774	0.807209200661628	0.510265576142705	1.02681405368373	1.21120281205305
PTETEGNP04266	PTETEGNP07891	1.02765280965701	0.157643561351031	0.591629671802132	0.411345086916686
PTETEGNP04274	PTETEGNP07881	0.843373534818733	0.564311934059368	1.07006166857797	0.868163954552918
PTETEGNP04275	PTETEGNP07879	0.731148348248628	0.633274460251349	0.897290891708275	0.948159135639697
PTETEGNP04276	PTETEGNP07877	0.27727807619855	1.38186706938887	0.0953101798043249	2.52399924574048
PTETEGNP04312	PTETEGNP07845	0.136613589777101	0.283832936479518	0.283442706070763	0.526336342558321
PTETEGNP04316	PTETEGNP07838	0.264874221899679	1.31254908743965	0.791205824679174	2.05483367387972
PTETEGNP04337	PTETEGNP07818	0.239690477617004	1.03044955319678	2.13382128252236	3.548703569431
PTETEGNP04422	PTETEGNP37514	0.356223751818593	0.395555074318994	0.831865926358734	0.363458637553175
PTETEGNP04497	PTETEGNP37603	0.274604532328097	0.373570861761345	2.94868466506866	2.9481426374162
PTETEGNP04524	PTETEGNP37632	0.0953101798043249	1.10968705312953	0.238034768317433	1.46287751292099
PTETEGNP04540	PTETEGNP37647	1.25963892479961	0.359438562076019	0.0953101798043249	0.772490217948563
PTETEGNP04566	PTETEGNP37676	0.167107631499942	0.69810666325296	0.401671784105129	0.828287061954486
PTETEGNP04587	PTETEGNP39828	1.42618098087809	1.82810658569957	0.683398245560589	2.14797388053889
PTETEGNP04595	PTETEGNP39821	1.80890656495083	0.285260406491218	2.57618735714578	1.65982701899176
PTETEGNP04606	PTETEGNP39812	0.5307554770989	1.02350773612965	1.46592956326298	1.21921580796753
PTETEGNP04648	PTETEGNP39763	1.72200311781465	1.1989042286241	2.29134096111719	1.97968839700338
PTETEGNP04662	PTETEGNP39743	0.984483147689409	2.03186388607676	1.81587226956012	1.70483904943909
PTETEGNP04665	PTETEGNP39739	0.49273649719368	0.0953101798043249	4.30257631323355	1.20866901402445
PTETEGNP04680	PTETEGNP39721	0.324491467700441	0.15620651541913	3.15372947640896	2.2627631841132
PTETEGNP04698	PTETEGNP39689	0.857828845698726	0.176364177060732	0.975757155609942	0.585588097405108
PTETEGNP04728	PTETEGNP39666	1.2941574334002	2.53737924975109	1.16956571475746	2.18435310800628
PTETEGNP04776	PTETEGNP38529	5.21683546468116	0.45266181809874	4.82175304274535	1.46669333873619
PTETEGNP04807	PTETEGNP38569	0.179367035252908	0.286769120140538	3.99227559771123	0.79327470573554
PTETEGNP04881	PTETEGNP38638	0.687156387036477	1.44842716305623	1.58222189748101	1.87930494316271
PTETEGNP05080	PTETEGNP18019	0.205905565298641	1.65372335086044	1.02846830693728	2.00475848000984
PTETEGNP05093	PTETEGNP17996	3.49951792597119	1.5327020861049	3.43232567090503	2.82895655888659
PTETEGNP05096	PTETEGNP17990	0.571780870025833	1.88916039925985	1.44951792732754	2.244694220237
PTETEGNP05097	PTETEGNP17989	0.819296773553863	0.443907354058027	0.63319069642425	0.829750853955368
PTETEGNP05104	PTETEGNP17983	2.28534137401711	0.71518588865854	2.13564369521675	1.44428918694142
PTETEGNP05108	PTETEGNP17981	0.741622150572962	0.53292940613879	1.14443257425836	0.645703571839499
PTETEGNP05115	PTETEGNP17975	2.64197882319978	0.37602692133026	2.3526167869804	1.09097570668949
PTETEGNP05135	PTETEGNP17958	0.713552076029241	0.373529111298914	1.56232280161853	1.12386944596667
PTETEGNP05235	PTETEGNP24080	0.307220375509317	0.758091723947255	0.75473761947468	1.20398681755656
PTETEGNP05237	PTETEGNP24078	0.521184298623128	0.129810676137373	0.86854607215932	0.388202469532174
PTETEGNP05239	PTETEGNP24077	0.544682850277244	0.282506845040684	0.983261817183	0.192256672404021
PTETEGNP05257	PTETEGNP24051	0.491811293007418	0.732928277311337	0.716329913541526	0.728888008248671
PTETEGNP05278	PTETEGNP24030	0.368943453761331	1.05713445394473	1.20475085065173	1.50932901057377
PTETEGNP05286	PTETEGNP24020	0.0953101798043249	0.397786004018544	0.190503892250918	0.42012151675675
PTETEGNP05312	PTETEGNP23984	0.307350311900882	1.50968077421765	1.91193993343242	2.35339079063037
PTETEGNP05319	PTETEGNP23974	0.849168370087018	0.843363180696182	2.16612975891077	1.86213452530711
PTETEGNP04925	PTETEGNP40602	0.27400445479096	0.673235454148572	0.675759426345291	1.11286074986846
PTETEGNP04972	PTETEGNP40544	1.23991323996198	1.14129412834896	1.89310909884766	1.57921429473943
PTETEGNP05005	PTETEGNP40507	0.813672136548855	0.347203772524416	1.02153726273772	0.918744737944009
PTETEGNP05022	PTETEGNP40487	1.8404653439727	4.85767763314289	0.578615799225429	4.62137620729074
PTETEGNP05060	PTETEGNP40442	0.978973230717081	0.812940427780707	1.01332171632639	1.13062480595085
PTETEGNP05865	PTETEGNP09832	0.562633363259721	0.636081231813524	0.581582322854982	0.98686056938518
PTETEGNP05908	PTETEGNP09793	2.07207072739948	0.54526516083429	2.6990992072364	0.850919925154283
PTETEGNP05936	PTETEGNP09763	0.209645576496388	0.0953101798043249	0.0953101798043249	0.671756007620447
PTETEGNP05950	PTETEGNP09748	1.09357822540971	0.477410021206863	2.03684928416288	2.07435700716696
PTETEGNP05973	PTETEGNP38329	0.0953101798043249	0.69879822961788	0.450046324198691	1.2083902544604
PTETEGNP05977	PTETEGNP38337	0.169272691425521	0.610659555503461	0.25147114876208	0.929615443265174
PTETEGNP05990	PTETEGNP38349	1.03937328529668	0.329788079951434	0.97701664164208	0.688721171621243
PTETEGNP06013	PTETEGNP38373	0.437136598089633	0.309448958864737	1.42107876350682	0.171321816202466
PTETEGNP06041	PTETEGNP38399	1.30649846381231	0.424235963119614	1.48846236317698	0.735242932071586
PTETEGNP06150	PTETEGNP25466	0.86543327051034	1.71040259848859	1.18332488997309	1.73660193527294
PTETEGNP06171	PTETEGNP25486	0.69818700834597	0.725522456149299	1.26720758512935	1.45111893078004
PTETEGNP06177	PTETEGNP25493	0.30500441801844	1.23998678783054	0.612442618593842	0.922803962768405
PTETEGNP06192	PTETEGNP25507	0.223939478996989	0.686787235163145	0.699820519305062	1.58628351500898
PTETEGNP06229	PTETEGNP25544	0.301394964506252	0.302138955118418	0.30730154587394	0.420505749591666
PTETEGNP06275	PTETEGNP25591	3.42223397848819	0.52571717384323	1.09732536252032	0.508047908069219
PTETEGNP06343	PTETEGNP08760	0.907990279188018	0.456875092217961	1.13562145260982	1.14916299549101
PTETEGNP06358	PTETEGNP08748	0.521851244495903	0.113627256858571	3.48662661552806	2.88877761137502
PTETEGNP06363	PTETEGNP08742	0.421700876872524	0.75247189566405	0.893024995063887	1.07964448011592
PTETEGNP06418	PTETEGNP08681	0.306067166661582	2.11185181411241	1.62029286994554	2.35025887561497
PTETEGNP06440	PTETEGNP08657	0.686161281124931	0.526435323241043	0.576860472615805	0.763488857106805
PTETEGNP06495	PTETEGNP10550	2.86302248487347	0.419335468217092	3.159428710684	4.27812816253688
PTETEGNP06498	PTETEGNP10548	0.357027367544913	1.54577441176565	0.69608075597985	1.4005015475451
PTETEGNP06539	PTETEGNP10520	0.311816652071121	0.283781628227683	0.92547568110691	0.49165248136225
PTETEGNP06588	PTETEGNP10481	1.05021908326945	1.31681330047622	0.200465321471268	0.823398814656643
PTETEGNP06596	PTETEGNP10472	0.379854452807246	1.78214870685723	0.645457118585166	1.99905643548224
PTETEGNP06660	PTETEGNP10156	0.213306510274712	0.0953101798043249	0.659805009817856	0.397004334804324
PTETEGNP06689	PTETEGNP10192	1.42417973339084	2.77619602195034	0.419333052266009	1.7863579916976
PTETEGNP06690	PTETEGNP10194	1.1931349228122	1.5088848240418	1.35473285232876	1.75816662758165
PTETEGNP06745	PTETEGNP10236	1.27629108662981	0.0953101798043249	1.34237625025803	0.494280384733646
PTETEGNP06746	PTETEGNP10238	0.960508896800439	0.42648419210998	1.38689837690037	1.32839549022497
PTETEGNP06794	PTETEGNP16122	1.587461891867	1.52074849448983	3.24216827166825	2.1242982084655
PTETEGNP06877	PTETEGNP16029	0.255205642076594	0.811492444638991	0.773918669154301	1.25705624293041
PTETEGNP06892	PTETEGNP16018	0.63619636395479	0.850479689441562	0.938181672202652	1.59224466267423
PTETEGNP07183	PTETEGNP15761	0.303386800067419	0.479718675186237	1.55327133475271	0.407561766141571
PTETEGNP07214	PTETEGNP15786	0.934583213828342	0.277765857868945	1.04788565019788	0.527781023404372
PTETEGNP07271	PTETEGNP15830	0.0953101798043249	1.27093289791943	0.322047953125376	2.75473316314963
PTETEGNP07303	PTETEGNP15854	0.54326975217305	1.16465783522471	0.552502978952382	1.41294641852234
PTETEGNP07315	PTETEGNP15867	0.574766046473923	0.331205230172668	0.669749029030571	0.286958658751696
PTETEGNP07125	PTETEGNP21506	0.208542460514012	0.547751079034356	0.262588030504166	0.652259302686
PTETEGNP07139	PTETEGNP21489	0.963759601982811	2.24321499218162	1.5366771807003	1.61380392323504
PTETEGNP07009	PTETEGNP37164	1.36530869458131	0.38588770545905	1.29831581269517	0.566003250840113
PTETEGNP07073	PTETEGNP37224	0.0953101798043249	0.128233458469607	0.253797655961079	0.667624977074701
PTETEGNP07084	PTETEGNP37230	0.235102367950593	1.22174063151444	0.426263638120011	1.28824358712419
PTETEGNP07380	PTETEGNP09284	0.0953101798043249	0.0953101798043249	0.32348094666134	0.0953101798043249
PTETEGNP07402	PTETEGNP09266	0.351487716139296	1.46076192770287	1.23056858219406	1.74530961971489
PTETEGNP07428	PTETEGNP09245	0.998872182350717	0.715496937280776	1.78877952018868	0.719990206431619
PTETEGNP07481	PTETEGNP09183	0.544940603088342	0.187277552594096	0.438342562052742	0.271343056396519
PTETEGNP07483	PTETEGNP09180	0.59862281420622	1.85623952554137	1.23620165615237	2.07544866453052
PTETEGNP07948	PTETEGNP11938	1.97766743676921	0.583743974720255	2.55529159516111	1.91153504297751
PTETEGNP07950	PTETEGNP11937	1.04608461851679	0.485246975696336	1.33900484802625	1.32284462759358
PTETEGNP07988	PTETEGNP11921	0.275671885667867	0.69662715285213	2.79286719143777	2.28892028792003
PTETEGNP07998	PTETEGNP11930	0.312133897013184	0.925642568021017	0.169384584040914	0.779981298461592
PTETEGNP08040	PTETEGNP11866	0.991935492841536	1.3604370009699	2.18226953693501	1.48020671639232
PTETEGNP08050	PTETEGNP11856	2.75509630726339	2.78670709295563	2.54690928510593	3.23771772204818
PTETEGNP08083	PTETEGNP23820	0.33947016760557	2.25398633179634	1.81374721951332	2.99080254174588
PTETEGNP08147	PTETEGNP23881	0.302412973040716	0.727645022681443	0.393091753201759	0.905090095608052
PTETEGNP08159	PTETEGNP23897	0.208216711125783	0.863076036523515	1.0227919271245	1.54118169021693
PTETEGNP08294	PTETEGNP35062	0.330111698089753	0.174038085312783	0.928585956551317	2.11986186680098
PTETEGNP08443	PTETEGNP19238	1.44913807779401	0.523790998727675	2.41745932876502	2.51295204206309
PTETEGNP08462	PTETEGNP19212	1.04092311350258	4.29666874987512	3.22869563940396	4.90166465397953
PTETEGNP08482	PTETEGNP19192	0.321568188684964	1.57612323999662	0.802152643429039	1.82689862387244
PTETEGNP08505	PTETEGNP36723	0.127438056749302	0.836412746152651	0.85352549988962	1.44869477595408
PTETEGNP08521	PTETEGNP36739	2.09702300993079	0.852048128228909	2.45136912007174	1.59690452538767
PTETEGNP08526	PTETEGNP36744	0.707331539065811	0.824628019127369	1.46163127411733	1.01909055726279
PTETEGNP08527	PTETEGNP36745	0.179089640980821	0.912311946569642	1.00563171250126	1.71599592041429
PTETEGNP08547	PTETEGNP36764	0.779427884411021	0.0953101798043249	0.987736043179952	0.266004854087723
PTETEGNP08552	PTETEGNP36768	0.346495558014755	0.77499697965013	1.18358597138501	0.554577921434721
PTETEGNP08570	PTETEGNP36795	2.49356084012399	0.748792389562145	2.12269274478011	1.80177737149896
PTETEGNP08579	PTETEGNP36806	0.626051588884093	0.422485904076291	1.2277750948834	0.768960293210018
PTETEGNP08580	PTETEGNP36807	1.14815832434208	0.831420663078549	3.18904067598994	3.49248673305448
PTETEGNP08604	PTETEGNP36828	0.361315787595782	0.29952502117654	6.1918010651475	5.73887649888758
PTETEGNP08643	PTETEGNP36868	2.27553430128594	0.805819073395139	2.07739949517507	2.29226961695772
PTETEGNP08851	PTETEGNP25292	0.475065770239867	0.613961916362428	0.634317970421266	1.2053692450346
PTETEGNP08874	PTETEGNP25273	0.401856082830093	0.568446272723621	0.916635321728704	0.554359390955728
PTETEGNP08909	PTETEGNP25242	1.25413233488334	0.30407947780867	1.45028733918202	0.653384821831045
PTETEGNP08934	PTETEGNP25212	1.49249844599957	0.214761725170766	1.82618624470809	1.25536241092247
PTETEGNP08949	PTETEGNP25199	1.61944577545803	0.0953101798043249	3.89809658049109	1.27955346336456
PTETEGNP08992	PTETEGNP25163	0.622384595127307	0.639391907487157	0.479389013505654	1.07324713471225
PTETEGNP08995	PTETEGNP25162	0.595351095013115	0.430135046318225	0.645211881705391	1.09415015095938
PTETEGNP09023	PTETEGNP25140	0.0953101798043249	0.985819122430022	0.698287586972255	1.44471551784454
PTETEGNP09032	PTETEGNP25123	0.529037343419571	0.430990248223866	2.14505305233607	1.01241538699603
PTETEGNP09034	PTETEGNP25130	0.0953101798043249	0.349048733822852	1.73182271703807	2.20328312891025
PTETEGNP09046	PTETEGNP25120	0.337858337362187	1.62207522351395	0.872144288283573	1.34541872458246
PTETEGNP09063	PTETEGNP25108	2.76016576196848	0.740524857970921	2.79303579419849	1.30879661595217
PTETEGNP09075	PTETEGNP25096	0.304370464574033	0.878957381368328	0.699837684985421	1.13695339535731
PTETEGNP09113	PTETEGNP25069	1.35154028188265	0.4538831704381	1.30384121794854	1.09636468771907
PTETEGNP09360	PTETEGNP13523	0.478296249422721	1.54682540237512	0.84297521680565	0.53239732507581
